what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017074375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017075328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017135072
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017135884
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017137259
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017137337
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017141212
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017141337
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017142306
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258017142572
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1258017144072
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1258017144134
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1258017144197
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1258017144259
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1258017144306
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1258017144353
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1258017144416
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1258017144416
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1258017144462
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.408.v200904211646,"org.eclipse.jst.ws.creation.ui",1258017144666
