what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257989930628
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257989942972
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1257989946926
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991525982
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991605201
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991766326
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1257991770841
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1257991775062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991775484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991775609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1257991820781
started,bundle,org.eclipse.jst.jee.ui,1.0.200.v200905242144,"org.eclipse.jst.jee.ui",1257991826250
started,bundle,org.eclipse.jst.servlet.ui,1.1.300.v200902191739,"org.eclipse.jst.servlet.ui",1257991826281
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.300.v200903120000,"org.eclipse.jst.j2ee.navigator.ui",1257991826312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991826890
started,bundle,org.eclipse.jdt.apt.core,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.core",1257991827125
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.200.v20090526-2130,"org.eclipse.jdt.apt.pluggable.core",1257991827156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991828421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257991842531
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.ui.views.log",1257991842843
started,bundle,org.eclipse.pde.ui,3.5.0.v20090528,"org.eclipse.pde.ui",1257991842875
opened,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1257991842921
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1257991842984
started,bundle,org.eclipse.uml2.uml,3.0.0.v200905151700,"org.eclipse.uml2.uml",1257991843218
started,bundle,org.eclipse.emf.ecore.edit,2.5.0.v200906151043,"org.eclipse.emf.ecore.edit",1257991843250
