what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257997878271
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257997913146
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257997929708
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258002486315
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258002534159
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258002582284
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258002585237
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1258002587221
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258002587721
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1258002588315
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258002593643
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1258002593768
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1258002595627
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258002737112
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1258002740627
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003237409
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003365342
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1258003372398
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1258003373445
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003373914
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003383289
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003383351
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003501407
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003509891
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1258003772204
